DAUID,DGUID,LANDAREA,PRUID,X,Y
35204157,2021S051235204157,0.7325,35,629221.658612551,4835702.919162050
35204159,2021S051235204159,0.1244,35,620904.971950401,4837103.218310070
35204160,2021S051235204160,0.0438,35,624408.344012209,4835486.628861250
35204161,2021S051235204161,0.0815,35,627346.741220371,4834536.286167710
35204162,2021S051235204162,0.1615,35,615246.492603017,4837013.744085830
35204163,2021S051235204163,0.1609,35,616473.489605944,4838553.566298700
35204164,2021S051235204164,0.0874,35,615990.587145042,4844810.207394720
35204166,2021S051235204166,0.1179,35,619816.160737720,4844388.856577510
35204167,2021S051235204167,0.0908,35,620321.705685263,4844806.238419360
35204168,2021S051235204168,0.1409,35,619154.322151651,4844491.893694760
35204169,2021S051235204169,0.0949,35,626616.326123468,4839895.639128190
35204170,2021S051235204170,0.1827,35,626059.393400042,4840211.086221800
35204172,2021S051235204172,0.1311,35,632136.373895757,4851496.222667530
35204173,2021S051235204173,0.1867,35,625509.734440654,4848644.988800110
35204174,2021S051235204174,0.054,35,624288.140275418,4847831.426388950
35204176,2021S051235204176,0.0356,35,612738.199959606,4843172.399254140
35204177,2021S051235204177,0.0942,35,639910.481012480,4846642.512420950
35204178,2021S051235204178,0.3925,35,641902.328035053,4845277.269562910
35204179,2021S051235204179,0.0925,35,638672.219030147,4840488.425745690
35204180,2021S051235204180,0.1806,35,638135.227558830,4846690.141069290
35204181,2021S051235204181,0.1118,35,644368.559282689,4852402.849708850
35204182,2021S051235204182,0.3672,35,641072.372369015,4840059.565241320
35204183,2021S051235204183,0.2496,35,644227.698038963,4853034.342066860
35204184,2021S051235204184,0.0198,35,627860.205643933,4847350.338304540
35204186,2021S051235204186,0.0538,35,628651.010262361,4833775.290197330
35204187,2021S051235204187,0.0276,35,628696.728949188,4833592.969379660
35204188,2021S051235204188,0.0341,35,628487.359761509,4833543.042222980
35204189,2021S051235204189,0.0276,35,626276.563955677,4832612.416216820
35204190,2021S051235204190,0.0166,35,626244.203987192,4832549.959775970
35204191,2021S051235204191,0.0507,35,623297.369764179,4832974.869718160
35204192,2021S051235204192,0.0197,35,623402.970769108,4832843.643697430
35204193,2021S051235204193,1.0404,35,623555.063002673,4848383.331497980
35204194,2021S051235204194,0.2084,35,623642.143490638,4847192.038970560
35204195,2021S051235204195,0.0413,35,627732.942307222,4847830.502350440
35204196,2021S051235204196,0.0147,35,627783.331601457,4847635.910661480
35204197,2021S051235204197,0.0163,35,627808.728357295,4847543.027828330
35204198,2021S051235204198,0.0181,35,627834.794718639,4847448.580553200
35204199,2021S051235204199,0.0372,35,625238.125130193,4847817.283702280
35204200,2021S051235204200,0.0071,35,625110.306522176,4847802.225897430
35204201,2021S051235204201,0.593,35,630277.574320229,4841666.655731190
35204202,2021S051235204202,0.1553,35,630357.793114875,4842309.533077580
35204204,2021S051235204204,0.0221,35,640279.776363830,4840961.928923600
35204205,2021S051235204205,0.0558,35,640138.175152131,4840812.580503940
35204206,2021S051235204206,0.0589,35,640274.602942860,4840758.144490170
35204207,2021S051235204207,0.2811,35,641414.819702666,4842059.373039260
35204208,2021S051235204208,0.0408,35,641238.890948676,4841557.844047710
35204209,2021S051235204209,0.0278,35,644436.494024645,4845728.286997670
35204211,2021S051235204211,0.0445,35,642967.944906618,4846642.358803630
35204212,2021S051235204212,0.0279,35,643139.332358944,4846601.422979900
35204213,2021S051235204213,0.5315,35,649609.249256131,4848458.288296760
35204214,2021S051235204214,0.0635,35,649549.016620144,4848797.132782670
35204215,2021S051235204215,0.1093,35,649749.435037886,4848458.289620860
35204216,2021S051235204216,0.1513,35,636036.589245665,4853427.852619230
35204217,2021S051235204217,0.037,35,636082.720095475,4853232.757117440
35204218,2021S051235204218,0.1283,35,644018.933574952,4853338.276334990
35204219,2021S051235204219,0.0538,35,643748.047008260,4853207.222506600
35204220,2021S051235204220,0.2947,35,627137.412911398,4832762.591285610
35204221,2021S051235204221,0.0226,35,626829.320906365,4832863.705186170
35204222,2021S051235204222,0.0221,35,626811.319577617,4832752.634464170
35204224,2021S051235204224,0.0864,35,641889.417801371,4850402.959704010
35204225,2021S051235204225,0.032,35,641878.655172452,4850144.494748870
35204226,2021S051235204226,0.0273,35,642009.612000010,4850197.240525660
35204227,2021S051235204227,0.2103,35,642293.085420487,4850437.956765450
35204228,2021S051235204228,0.125,35,631460.245029971,4834668.807257890
35204229,2021S051235204229,0.0468,35,631689.594697308,4834650.203210920
35204230,2021S051235204230,0.1305,35,631592.687351983,4834435.299978040
35204231,2021S051235204231,0.0729,35,620385.233305628,4838752.230698050
35204232,2021S051235204232,0.483,35,620157.111059587,4838465.729617020
35204233,2021S051235204233,0.0426,35,620670.533797510,4838563.117176840
35204235,2021S051235204235,0.1519,35,640303.346529292,4847777.233092170
35204236,2021S051235204236,0.1326,35,650061.712860384,4849435.397809740
35204237,2021S051235204237,0.056,35,650055.625262307,4849213.854168410
35204238,2021S051235204238,0.1934,35,650225.139212144,4848977.233494830
35204240,2021S051235204240,0.0776,35,636447.900265631,4852220.268458720
35204242,2021S051235204242,0.0972,35,637643.399211386,4847239.195839540
35204243,2021S051235204243,0.0938,35,636299.407185425,4844283.866442170
35204244,2021S051235204244,0.1161,35,636512.325203710,4844340.339718430
35204245,2021S051235204245,0.1053,35,631258.772994568,4834913.456524220
35204246,2021S051235204246,0.0688,35,631651.809982781,4834934.188261120
35204249,2021S051235204249,0.1539,35,616114.636507199,4833286.697159460
35204250,2021S051235204250,0.1436,35,616228.971925503,4832824.825159520
35204251,2021S051235204251,0.2091,35,616448.624758108,4833033.284705950
35204252,2021S051235204252,0.1985,35,615899.265746647,4833891.726485530
35204253,2021S051235204253,0.1002,35,616311.546019458,4833781.842173190
35204254,2021S051235204254,0.0344,35,619491.442852362,4846168.185162740
35204255,2021S051235204255,0.0056,35,619525.475579288,4846122.745786560
35204256,2021S051235204256,0.0862,35,627253.785464116,4845691.167287590
35204257,2021S051235204257,0.4617,35,627108.121830074,4845673.031587870
35204258,2021S051235204258,0.14,35,613909.031796361,4846326.132794200
35204262,2021S051235204262,0.1076,35,629845.014709063,4842761.296684700
35204263,2021S051235204263,0.168,35,630211.802653637,4842703.954169290
35204265,2021S051235204265,1.3296,35,631037.120759340,4842422.710422950
35204266,2021S051235204266,0.0325,35,638555.942248954,4852534.704907580
35204267,2021S051235204267,0.5145,35,638851.979352977,4852139.114431570
35204271,2021S051235204271,0.4441,35,632528.491093973,4844382.228889300
35204272,2021S051235204272,0.1904,35,635028.468761020,4848636.530406410
35204273,2021S051235204273,0.0084,35,635219.771908743,4848529.319444970
35204274,2021S051235204274,0.0264,35,635260.792741667,4848451.656679790
35204275,2021S051235204275,0.0476,35,631453.624236793,4835955.516852620
35204276,2021S051235204276,0.1606,35,614807.847999504,4833827.103937800
35204277,2021S051235204277,0.3545,35,644323.306429624,4845598.099086420
35204278,2021S051235204278,0.9729,35,632845.629699337,4845292.057991400
35204279,2021S051235204279,0.2449,35,629956.185229383,4842285.614566690
35204280,2021S051235204280,0.119,35,635691.059671232,4851705.114669480
35204281,2021S051235204281,0.0912,35,635801.814164479,4851495.333597020
35204282,2021S051235204282,0.2247,35,635370.926652465,4851479.625710830
35204283,2021S051235204283,0.1082,35,635698.475417186,4851127.874865820
35204284,2021S051235204284,0.1278,35,635506.251219283,4850943.091387620
35204285,2021S051235204285,0.0882,35,635984.578671733,4850930.906645250
35204286,2021S051235204286,0.1197,35,635984.032083173,4851221.009423070
35204287,2021S051235204287,0.1291,35,645886.195105671,4847501.131087610
35204288,2021S051235204288,0.1542,35,645889.263542541,4847224.716560440
35204289,2021S051235204289,0.1341,35,645396.184750673,4847391.389779350
35204290,2021S051235204290,0.1576,35,645537.374106832,4847098.042159720
35204291,2021S051235204291,0.1629,35,645122.527905507,4847119.096104520
35204292,2021S051235204292,0.1065,35,644955.452112367,4846827.017642560
35204293,2021S051235204293,0.248,35,644789.834616636,4846725.812119900
35204294,2021S051235204294,0.1594,35,642392.596323656,4847619.403182880
35204295,2021S051235204295,0.0835,35,642344.858981180,4847301.978546210
35204296,2021S051235204296,0.1384,35,642574.733969550,4847076.657219790
35204297,2021S051235204297,0.1071,35,642253.231063001,4846753.835261010
35204298,2021S051235204298,0.1074,35,642590.613436426,4846745.396141120
35204299,2021S051235204299,0.0954,35,642236.685416766,4846939.143131410
35204300,2021S051235204300,0.0843,35,642071.995368193,4847032.954693870
35204301,2021S051235204301,0.2303,35,641841.000528767,4847155.461688650
35204302,2021S051235204302,0.1257,35,641863.879319838,4846757.149162530
35204303,2021S051235204303,0.1626,35,641560.650364685,4846465.195682900
35204304,2021S051235204304,0.1442,35,641415.686857519,4846650.413011010
35204305,2021S051235204305,0.0936,35,632373.175149673,4849353.127282360
35204307,2021S051235204307,0.0268,35,627883.672206736,4848691.436806570
35204309,2021S051235204309,0.0952,35,628004.836297814,4848314.851148910
35204310,2021S051235204310,0.0624,35,627826.270091272,4848188.933747110
35204311,2021S051235204311,0.0216,35,627653.533367152,4848219.980906480
35204312,2021S051235204312,0.0203,35,627684.042812116,4848065.271160230
35204317,2021S051235204317,0.0347,35,627647.938857347,4848613.542868910
35204318,2021S051235204318,0.1726,35,626609.967397071,4848060.392825130
35204319,2021S051235204319,0.2241,35,626799.266651697,4847647.235969270
35204321,2021S051235204321,0.0817,35,627578.848700529,4847570.023659620
35204322,2021S051235204322,0.1829,35,628128.161325435,4847939.426220860
35204323,2021S051235204323,0.0906,35,628247.164276138,4848280.052115190
35204324,2021S051235204324,0.157,35,628186.018770147,4847715.747585010
35204325,2021S051235204325,0.226,35,628287.636052478,4847436.875623780
35204326,2021S051235204326,0.139,35,628196.948476159,4846987.600046400
35204327,2021S051235204327,0.1434,35,628564.016603452,4847110.664480870
35204328,2021S051235204328,0.0592,35,628458.413832945,4846937.068178010
35204329,2021S051235204329,0.3924,35,643784.537916590,4845373.687408560
35204330,2021S051235204330,0.0634,35,643463.041629406,4845234.151703910
35204331,2021S051235204331,0.0539,35,643504.728606177,4845025.561302410
35204332,2021S051235204332,0.2313,35,643083.709671222,4844970.873092380
35204333,2021S051235204333,0.1316,35,643234.971389402,4844689.286717400
35204334,2021S051235204334,0.1306,35,642983.990696354,4844452.562775620
35204335,2021S051235204335,0.0364,35,642803.517833616,4844622.171196780
35204336,2021S051235204336,0.1317,35,643312.886834885,4844358.051773500
35204337,2021S051235204337,0.0417,35,643248.300226959,4844109.323863480
35204338,2021S051235204338,0.1431,35,642982.799586469,4844031.797500230
35204339,2021S051235204339,0.4958,35,643442.818684767,4843539.527503250
35204340,2021S051235204340,0.1879,35,643558.563330623,4843973.197322940
35204341,2021S051235204341,0.1128,35,643730.336818470,4844239.040450340
35204342,2021S051235204342,0.4807,35,644125.366002743,4843919.003224110
35204343,2021S051235204343,0.2511,35,643977.484902509,4844552.553423160
35204344,2021S051235204344,0.1813,35,643690.504274342,4844804.564924470
35204345,2021S051235204345,0.0796,35,644161.401311178,4844947.070712270
35204346,2021S051235204346,0.0382,35,641406.021947898,4844559.137721140
35204348,2021S051235204348,0.4056,35,641505.008891416,4843986.865745430
35204352,2021S051235204352,0.2066,35,619536.963349821,4845675.350005320
35204353,2021S051235204353,0.1393,35,619676.223045172,4845107.185639350
35204355,2021S051235204355,0.2435,35,634902.526538990,4842124.759815710
35204356,2021S051235204356,0.2068,35,634257.782460641,4842167.154731500
35204357,2021S051235204357,0.0431,35,634169.163129279,4842199.626949160
35204358,2021S051235204358,0.0424,35,634204.464648115,4842045.527451910
35204359,2021S051235204359,0.628,35,633623.390592869,4841693.732252320
35204360,2021S051235204360,0.9181,35,635896.897585916,4841281.899286520
35204361,2021S051235204361,0.1234,35,635524.490058606,4840669.541824210
35204362,2021S051235204362,0.1159,35,635273.963031647,4840627.451151440
35204363,2021S051235204363,0.7537,35,634926.346984494,4840587.404978700
35204364,2021S051235204364,0.2726,35,634228.513524525,4840614.866446540
35204365,2021S051235204365,0.119,35,634944.141755996,4840506.037141080
35204366,2021S051235204366,0.2509,35,638434.512136167,4840359.180172350
35204367,2021S051235204367,0.1491,35,637940.691759892,4839581.294242180
35204369,2021S051235204369,0.0783,35,637403.783325950,4840133.634450500
35204370,2021S051235204370,0.0267,35,637536.440951098,4839501.537093590
35204371,2021S051235204371,0.0138,35,637682.113210853,4839454.176420670
35204372,2021S051235204372,0.0709,35,637487.192687694,4839453.383405590
35204373,2021S051235204373,0.918,35,616235.646436392,4843928.120859580
35204374,2021S051235204374,0.1351,35,616455.773717188,4844007.703077400
35204375,2021S051235204375,0.1817,35,616364.320600236,4843544.384411280
35204376,2021S051235204376,0.1045,35,616074.797588556,4843581.005054930
35204377,2021S051235204377,0.1839,35,615858.974735144,4843326.456396540
35204378,2021S051235204378,0.1483,35,615741.717014675,4843739.050163650
35204379,2021S051235204379,0.2672,35,616146.492809258,4842962.422428530
35204380,2021S051235204380,0.0837,35,629244.208068442,4841184.566943190
35204381,2021S051235204381,0.0381,35,629476.554938461,4841095.795034160
35204383,2021S051235204383,0.1365,35,628750.935789882,4841090.714647060
35204384,2021S051235204384,0.0361,35,628700.015171817,4840854.913679080
35204385,2021S051235204385,0.0811,35,628430.368955804,4840900.224051210
35204386,2021S051235204386,0.0967,35,628236.660585464,4840997.887829180
35204387,2021S051235204387,0.1401,35,628481.915380978,4840614.079995970
35204388,2021S051235204388,0.1019,35,628230.636455294,4840550.820791640
35204389,2021S051235204389,0.096,35,628793.693984458,4840664.549810890
35204390,2021S051235204390,0.0278,35,628946.217254210,4840605.697935200
35204391,2021S051235204391,0.1944,35,621915.514048603,4841937.971191380
35204392,2021S051235204392,0.0676,35,622386.800676702,4841617.234503010
35204393,2021S051235204393,0.1809,35,622045.820054003,4841529.652779350
35204394,2021S051235204394,0.1888,35,621940.972564426,4841263.722008740
35204395,2021S051235204395,0.1809,35,621872.107184853,4841703.964783990
35204396,2021S051235204396,0.2905,35,622069.620581565,4840998.771333660
35204397,2021S051235204397,0.1794,35,622049.954853142,4840631.864622320
35204398,2021S051235204398,0.084,35,621681.576143250,4840562.531728020
35204399,2021S051235204399,0.2288,35,621346.938053423,4840494.942828940
35204400,2021S051235204400,0.187,35,621255.207894879,4840802.393384790
35204401,2021S051235204401,0.0849,35,620623.929679725,4840613.250106040
35204402,2021S051235204402,0.3343,35,620831.844552353,4840287.517462550
35204403,2021S051235204403,0.1188,35,620343.966861975,4840161.633207760
35204404,2021S051235204404,0.0981,35,620123.486441397,4839935.207465620
35204405,2021S051235204405,0.1015,35,620423.679993403,4839777.366195780
35204406,2021S051235204406,0.053,35,620370.169294949,4839578.402804400
35204407,2021S051235204407,0.0795,35,620480.477362387,4839428.947374400
35204408,2021S051235204408,0.1097,35,620352.286691200,4839181.381394780
35204409,2021S051235204409,0.0638,35,620191.020851449,4839006.007388100
35204410,2021S051235204410,0.175,35,619716.063294576,4839309.613062870
35204411,2021S051235204411,0.0427,35,619769.398941788,4839469.928089500
35204412,2021S051235204412,0.2106,35,620035.758756348,4839566.062589990
35204413,2021S051235204413,0.0343,35,619466.916880923,4839549.909241100
35204414,2021S051235204414,0.0763,35,619477.740170898,4839695.921623310
35204415,2021S051235204415,0.0506,35,619364.644268177,4839827.141111980
35204416,2021S051235204416,0.1065,35,619095.926873958,4839954.228541430
35204417,2021S051235204417,0.093,35,619134.961497891,4840225.692433710
35204418,2021S051235204418,0.0673,35,619288.526255438,4840344.852721830
35204419,2021S051235204419,0.1368,35,619651.950232040,4840375.639739340
35204420,2021S051235204420,0.0922,35,619649.270430379,4840179.179152210
35204421,2021S051235204421,0.1719,35,619818.113922624,4839987.703999790
35204422,2021S051235204422,0.1298,35,620103.850599406,4840343.900133740
35204423,2021S051235204423,0.093,35,620180.315269086,4840599.086984800
35204424,2021S051235204424,0.2078,35,618501.234391320,4840347.893492990
35204425,2021S051235204425,0.038,35,618760.295640841,4840066.292640070
35204426,2021S051235204426,0.1653,35,618780.728187195,4839896.327855720
35204427,2021S051235204427,0.0786,35,618096.039214237,4840296.082704000
35204430,2021S051235204430,0.0471,35,617479.336982796,4839255.853880030
35204431,2021S051235204431,0.4385,35,617687.671887357,4839178.946757740
35204433,2021S051235204433,0.1837,35,617811.298980584,4838826.140294050
35204434,2021S051235204434,0.1574,35,617552.091825956,4838576.941399720
35204435,2021S051235204435,0.2872,35,621196.254193186,4839139.917922840
35204438,2021S051235204438,0.0756,35,621244.724488619,4839338.611130950
35204439,2021S051235204439,0.0511,35,621052.177195459,4839064.660465650
35204440,2021S051235204440,0.1304,35,621149.631594492,4839865.326879900
35204441,2021S051235204441,0.1128,35,620750.136546007,4839854.211063010
35204442,2021S051235204442,0.1054,35,620986.657992142,4838797.563149570
35204443,2021S051235204443,0.0578,35,621052.717897243,4838627.648817800
35204444,2021S051235204444,0.204,35,621095.075280759,4838250.018145570
35204445,2021S051235204445,0.0611,35,621251.736335752,4838490.522217810
35204446,2021S051235204446,0.0281,35,621463.423462969,4838479.977249460
35204447,2021S051235204447,0.0661,35,621476.451902016,4838231.119477460
35204448,2021S051235204448,0.0717,35,621680.973810842,4838347.550569810
35204449,2021S051235204449,0.06,35,621861.517252742,4838097.234844380
35204450,2021S051235204450,0.0693,35,621883.870794022,4837936.215404330
35204451,2021S051235204451,0.0593,35,622084.109611010,4838097.655263160
35204452,2021S051235204452,0.0611,35,621579.088448437,4837790.682727820
35204453,2021S051235204453,0.2109,35,621331.384874782,4837877.084327310
35204455,2021S051235204455,0.0488,35,622431.053713988,4839554.652411630
35204456,2021S051235204456,0.1409,35,622519.413565054,4839728.227190250
35204457,2021S051235204457,0.1693,35,622158.604715201,4839920.456744620
35204458,2021S051235204458,0.2655,35,622284.373348561,4840339.179236430
35204460,2021S051235204460,1.0096,35,622988.215337323,4840144.965368120
35204461,2021S051235204461,0.0712,35,637381.598875680,4838948.679302940
35204462,2021S051235204462,0.0537,35,637076.641079141,4838908.994563710
35204465,2021S051235204465,0.1816,35,629569.399648519,4839845.771724380
35204466,2021S051235204466,0.0354,35,629833.290881660,4839750.948382920
35204467,2021S051235204467,0.033,35,629878.149212880,4839645.188680930
35204468,2021S051235204468,0.052,35,629640.269152159,4839463.928975900
35204469,2021S051235204469,0.077,35,629494.075549765,4839521.154241390
35204470,2021S051235204470,0.0505,35,629440.399636172,4839633.338867020
35204471,2021S051235204471,0.3766,35,610691.956180699,4843084.980336580
35204472,2021S051235204472,0.0822,35,610926.219446679,4842797.190377810
35204473,2021S051235204473,0.0513,35,610928.782226484,4842627.224742110
35204474,2021S051235204474,0.7839,35,611887.984060023,4842220.755629200
35204475,2021S051235204475,0.0858,35,611521.125092569,4841985.081492390
35204476,2021S051235204476,0.0576,35,611352.750023499,4841874.569707200
35204477,2021S051235204477,0.0616,35,611194.739572778,4841885.256899160
35204478,2021S051235204478,2.818,35,612269.530252268,4841001.524960780
35204479,2021S051235204479,12.6585,35,614105.806362310,4839093.909155510
35204480,2021S051235204480,0.2692,35,612765.943791642,4841780.712770250
35204481,2021S051235204481,0.0567,35,635710.510241367,4838585.349907880
35204482,2021S051235204482,0.0726,35,635735.584498576,4838413.554921640
35204483,2021S051235204483,0.0441,35,635546.432158225,4838254.898712580
35204484,2021S051235204484,0.0696,35,635281.256375080,4838239.123215780
35204485,2021S051235204485,0.0786,35,635215.870028181,4838397.026559030
35204486,2021S051235204486,0.0465,35,635398.753377329,4838536.613339350
35204487,2021S051235204487,0.0328,35,625633.392697881,4840266.335080700
35204488,2021S051235204488,0.0351,35,625669.678474713,4840101.268489390
35204489,2021S051235204489,0.0135,35,625699.800289001,4839969.857559300
35204490,2021S051235204490,0.1076,35,625252.324556304,4839863.793408380
35204491,2021S051235204491,0.072,35,625393.210362577,4840121.591572690
35204492,2021S051235204492,0.0696,35,625077.410981196,4840100.092805180
35204493,2021S051235204493,0.0597,35,624986.976463586,4839947.751218370
35204494,2021S051235204494,0.0476,35,624887.616112637,4839845.948879510
35204495,2021S051235204495,0.0436,35,634129.370066357,4838116.213931650
35204496,2021S051235204496,0.0365,35,633884.562353171,4838075.430418780
35204497,2021S051235204497,0.0397,35,633776.704122946,4837947.273237820
35204498,2021S051235204498,0.061,35,633687.821984387,4837812.861803320
35204499,2021S051235204499,0.0534,35,633977.640436851,4837792.452006130
35204500,2021S051235204500,0.0998,35,634186.420177315,4837945.314287390
35204501,2021S051235204501,0.0566,35,633520.311689675,4837834.552758800
35204502,2021S051235204502,0.0558,35,633433.282598741,4837745.033264610
35204503,2021S051235204503,0.0598,35,629638.474001242,4838663.100016000
35204504,2021S051235204504,0.0847,35,629458.661620626,4838762.850490240
35204505,2021S051235204505,0.0405,35,629618.209066812,4838487.148395070
35204506,2021S051235204506,0.0471,35,629683.768419341,4838397.121133890
35204507,2021S051235204507,0.0309,35,629619.495339378,4838243.940709980
35204508,2021S051235204508,0.0377,35,629697.435303590,4838126.787789030
35204509,2021S051235204509,0.185,35,629933.184058294,4838189.959425900
35204510,2021S051235204510,0.0657,35,629754.233427638,4837973.719070510
35204511,2021S051235204511,0.2436,35,626360.648622629,4838958.837577230
35204512,2021S051235204512,0.0772,35,626362.479185449,4838653.098442570
35204513,2021S051235204513,0.0372,35,626306.307412489,4838320.352437910
35204514,2021S051235204514,0.0529,35,626205.578069448,4838331.038204480
35204515,2021S051235204515,0.0835,35,626118.967845285,4838086.524605330
35204516,2021S051235204516,0.0717,35,626029.453723274,4837955.787891560
35204517,2021S051235204517,0.0807,35,625817.479294538,4837932.155890890
35204518,2021S051235204518,0.054,35,625685.071465545,4838070.647685890
35204519,2021S051235204519,0.0517,35,625597.514004462,4838153.085797030
35204520,2021S051235204520,0.036,35,625373.556922429,4838049.677444460
35204521,2021S051235204521,0.0461,35,625527.341266263,4837823.431036130
35204522,2021S051235204522,0.0437,35,625538.156110333,4837572.358358800
35204523,2021S051235204523,0.0694,35,625697.403531954,4837620.526819980
35204524,2021S051235204524,0.0417,35,625868.082083474,4837663.217182750
35204525,2021S051235204525,0.0308,35,625968.620293495,4837607.627843150
35204526,2021S051235204526,0.0506,35,626164.043895641,4837669.655892630
35204527,2021S051235204527,0.0658,35,626336.386409917,4837840.560484090
35204528,2021S051235204528,0.0564,35,626479.034361576,4837859.824286650
35204529,2021S051235204529,0.0714,35,626667.918884515,4837909.292864710
35204530,2021S051235204530,0.0857,35,626809.647240801,4838003.764602950
35204531,2021S051235204531,0.0661,35,626992.483685057,4838028.321088100
35204532,2021S051235204532,0.0209,35,627149.315061722,4838116.787504320
35204533,2021S051235204533,0.0321,35,627273.983274270,4838062.046049410
35204534,2021S051235204534,0.0331,35,627156.847872162,4837930.570321810
35204535,2021S051235204535,0.0446,35,627348.920658756,4838150.526576820
35204536,2021S051235204536,0.0277,35,627167.715686221,4838334.928096030
35204537,2021S051235204537,0.0432,35,627018.423742045,4838304.518535430
35204538,2021S051235204538,0.087,35,626757.928176107,4838352.247022700
35204539,2021S051235204539,0.0576,35,626842.025784004,4838546.403705630
35204540,2021S051235204540,0.1187,35,627095.416226506,4838601.607386230
35204541,2021S051235204541,0.0774,35,626535.578693102,4838302.493826440
35204542,2021S051235204542,0.0499,35,626423.173171124,4838222.997833690
35204543,2021S051235204543,0.0845,35,627605.637436197,4838129.526443710
35204544,2021S051235204544,0.0271,35,627729.266334318,4838273.112460370
35204545,2021S051235204545,0.0225,35,627894.216811831,4838197.833602700
35204546,2021S051235204546,0.054,35,625803.346252374,4838555.835415470
35204547,2021S051235204547,0.0521,35,625903.224640836,4838534.902995710
35204548,2021S051235204548,0.0543,35,626034.759774615,4838467.033927810
35204549,2021S051235204549,0.1552,35,624187.386475856,4838780.075509020
35204550,2021S051235204550,0.0495,35,623946.038369437,4838688.814682350
35204551,2021S051235204551,0.0488,35,624129.476051402,4838468.885302240
35204552,2021S051235204552,0.1176,35,623963.870405808,4838357.977239190
35204553,2021S051235204553,0.0593,35,624137.604274164,4838030.830876840
35204554,2021S051235204554,0.0724,35,624237.086872183,4837819.753294650
35204555,2021S051235204555,0.2284,35,624397.856055162,4838169.478237540
35204556,2021S051235204556,0.0527,35,632656.673562561,4837187.355721370
35204557,2021S051235204557,0.0519,35,632674.972532065,4837056.651738290
35204558,2021S051235204558,0.0183,35,632551.628918674,4836981.420195920
35204559,2021S051235204559,0.2001,35,632262.747955563,4837033.302119580
35204560,2021S051235204560,0.0658,35,632794.379725180,4836869.141213980
35204561,2021S051235204561,0.0547,35,632745.704373799,4836732.723008370
35204562,2021S051235204562,0.0493,35,631079.801659544,4836698.091379510
35204563,2021S051235204563,0.0369,35,631230.599244204,4836557.437666520
35204564,2021S051235204564,0.0352,35,631075.298249813,4836523.277711890
35204565,2021S051235204565,0.0226,35,630969.389424689,4836508.320507390
35204566,2021S051235204566,0.0142,35,631043.266988858,4836282.660353990
35204567,2021S051235204567,0.0713,35,631256.241742374,4836358.914307150
35204568,2021S051235204568,0.0688,35,633447.906221471,4836073.364312480
35204569,2021S051235204569,0.0557,35,633281.751618892,4836041.359738480
35204570,2021S051235204570,0.0375,35,633111.003511449,4835851.233783200
35204571,2021S051235204571,0.047,35,633004.386189988,4835896.974423260
35204572,2021S051235204572,0.0464,35,632946.036043346,4836016.065580000
35204573,2021S051235204573,0.0485,35,632777.089142669,4835834.142213470
35204574,2021S051235204574,0.1562,35,632740.495683695,4835538.062115290
35204575,2021S051235204575,0.0563,35,633004.699160579,4835458.160751420
35204576,2021S051235204576,0.0878,35,633125.826587210,4835581.728445430
35204577,2021S051235204577,0.0724,35,633320.971583480,4835657.051645670
35204578,2021S051235204578,0.0415,35,630476.864558623,4836550.304047610
35204579,2021S051235204579,0.0272,35,630524.904590131,4836400.607892400
35204580,2021S051235204580,0.0247,35,630561.018447710,4836287.579411980
35204581,2021S051235204581,0.0419,35,630609.312615701,4836143.275272740
35204582,2021S051235204582,0.0274,35,630657.589949345,4835993.346829570
35204583,2021S051235204583,0.0369,35,630453.315969519,4835908.760969200
35204584,2021S051235204584,0.0379,35,630677.057200296,4835766.047428440
35204585,2021S051235204585,0.0337,35,630783.332748616,4835796.305423420
35204586,2021S051235204586,0.048,35,630749.036029668,4835502.779264320
35204587,2021S051235204587,0.0088,35,630740.401549448,4835578.119950580
35204589,2021S051235204589,0.0319,35,630513.237009082,4835605.630295410
35204590,2021S051235204590,0.0305,35,630476.619760657,4835701.680385760
35204591,2021S051235204591,0.028,35,630418.501837708,4835793.475436660
35204592,2021S051235204592,0.0453,35,630206.312092600,4835681.773110190
35204593,2021S051235204593,0.0258,35,630157.160779379,4835836.360857290
35204594,2021S051235204594,0.02,35,630138.317723647,4835944.926566180
35204595,2021S051235204595,0.0104,35,630067.128015289,4835982.466614860
35204596,2021S051235204596,0.0132,35,630039.801091185,4836059.465262810
35204597,2021S051235204597,0.0073,35,630035.550206144,4836127.037964150
35204598,2021S051235204598,0.0341,35,630081.975532043,4836187.906368070
35204599,2021S051235204599,0.0083,35,629999.808542104,4836266.272515540
35204600,2021S051235204600,0.0213,35,629922.284661341,4836380.168999140
35204601,2021S051235204601,0.0045,35,629930.218164531,4836246.519080140
35204602,2021S051235204602,0.1041,35,629770.420266968,4836099.859814920
35204603,2021S051235204603,0.0655,35,629676.496739198,4836307.966811770
35204605,2021S051235204605,0.0127,35,630144.644966227,4835368.892061590
35204606,2021S051235204606,0.0615,35,630300.683731894,4835372.720971210
35204607,2021S051235204607,0.0664,35,630295.759357971,4835097.440535820
35204608,2021S051235204608,0.0438,35,630414.775432772,4835027.417939170
35204609,2021S051235204609,0.1546,35,630711.544243047,4835154.991687210
35204610,2021S051235204610,0.0119,35,630787.056383949,4835435.794524640
35204611,2021S051235204611,0.0118,35,630907.799863543,4835139.351249870
35204612,2021S051235204612,0.0371,35,630964.993266854,4835240.578856860
35204613,2021S051235204613,0.0177,35,631052.357422357,4834961.033358840
